canonical_document_id,sha256,company_name,company_slug,fiscal_year,technical_document_family,official_doc_type,official_doc_type_label,doc_type_stratum,doc_subtype,period_type,regulatory_status,parent_doc_id,status,taxonomy_notes,source_document_path,taxonomy_document_path,taxonomy_manifest_path,taxonomy_references_path,error_type,error_message
canonical_ec70a18fbe4a81e3fc2a2fe0,0040b3612bd5f18caffe67f994f1dbc5c1d8aa4889bd9a12ce5a9bf444886722,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-ec70a18fbe4a81e3fc2a2fe0\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-ec70a18fbe4a81e3fc2a2fe0\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-ec70a18fbe4a81e3fc2a2fe0\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-ec70a18fbe4a81e3fc2a2fe0\references.json,,
canonical_171a1addeffde29603b04286,0159dd14ce81db2c7a0aeec6848a5ca2d2766ed858d8a7681641a8947d2f0331,TotalEnergies,totalenergies,2024,assurance_report,19_third_party_assurance_report,Third-party assurance report,assurance,assurance_report,annual_or_ad_hoc,regulated_or_voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\assurance-report\canonical-171a1addeffde29603b04286\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\19_third_party_assurance_report\canonical-171a1addeffde29603b04286\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\19_third_party_assurance_report\canonical-171a1addeffde29603b04286\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\19_third_party_assurance_report\canonical-171a1addeffde29603b04286\references.json,,
canonical_553c953e529a900651b9932e,01eadada823c66bf9ded62511dc44a9796cd9cd1d333fbe105889bab075b09b8,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-553c953e529a900651b9932e\document.pdf,,,,,
canonical_27bcf6d5f801e4f91d73efd8,02226e1cf5328810510451e1e524e966389750963175a41474de835e18d5aaab,Schneider Electric,schneider-electric,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\sustainability-report\canonical-27bcf6d5f801e4f91d73efd8\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-27bcf6d5f801e4f91d73efd8\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-27bcf6d5f801e4f91d73efd8\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\02_sustainability_statement_csrd_esrs\canonical-27bcf6d5f801e4f91d73efd8\references.json,,
canonical_6433e2342f80e4ea22b33d6d,043619c4055d75c576e48cd8b5df9178cf7b0ce5b769899d2d48c33e5ff60567,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-6433e2342f80e4ea22b33d6d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-6433e2342f80e4ea22b33d6d\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-6433e2342f80e4ea22b33d6d\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-6433e2342f80e4ea22b33d6d\references.json,,
canonical_148904e2bf67d05bd3d3d5d4,047837ccb89b3da4a94ced2d32fa126014ac9f75da2933a2a3412338b7902df4,TotalEnergies,totalenergies,2024,climate_report,03_climate_report_tcfd_transition_plan,Climate report / TCFD / transition plan,climate,climate_report,annual_or_ad_hoc,voluntary_or_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\climate-report\canonical-148904e2bf67d05bd3d3d5d4\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-148904e2bf67d05bd3d3d5d4\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-148904e2bf67d05bd3d3d5d4\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\03_climate_report_tcfd_transition_plan\canonical-148904e2bf67d05bd3d3d5d4\references.json,,
canonical_86b365d4340d7b93ec336a98,048987d13ce989072355bb30d69acf3afb94c62abc738378c40487b02ba9832b,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-86b365d4340d7b93ec336a98\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-86b365d4340d7b93ec336a98\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-86b365d4340d7b93ec336a98\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-86b365d4340d7b93ec336a98\references.json,,
canonical_39c606c4306b914724d28cb6,04dc4f267e6a04b911f2c6bf1e4cdd7a083af01968e9151349ae080876807a91,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-39c606c4306b914724d28cb6\document.pdf,,,,,
canonical_24fca5a2e18659766618497d,056adaaccb90133ea20b8ebf9599267dd8831f900ac267efc92bbd0486c9ea59,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-24fca5a2e18659766618497d\document.pdf,,,,,
canonical_18e95f0bd80c47c1841c51ad,06ae7c56a149067b2a614758bf2688e41c698e9b666f5292fca58cd31c9739d9,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-18e95f0bd80c47c1841c51ad\document.pdf,,,,,
canonical_07f3b0071b9aa9ab82562071,06cc343bbe92b12c7e2a413d3673bafb99515be1140741b0072f396dcdc64d48,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-07f3b0071b9aa9ab82562071\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-07f3b0071b9aa9ab82562071\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-07f3b0071b9aa9ab82562071\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-07f3b0071b9aa9ab82562071\references.json,,
canonical_5e299d6d8559efb9519acff5,0c72c0d2b39dfc9cc10e677853ae8bd74ad92b4cd23a9dd77741d14a3f7da01b,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-5e299d6d8559efb9519acff5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5e299d6d8559efb9519acff5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5e299d6d8559efb9519acff5\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-5e299d6d8559efb9519acff5\references.json,,
canonical_487d6f4c7e78994b1baeee15,0e1fad746c06f32c697627f6dfbdcee2fb198a0ef95eb58520a569e9ff85fd42,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-487d6f4c7e78994b1baeee15\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-487d6f4c7e78994b1baeee15\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-487d6f4c7e78994b1baeee15\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-487d6f4c7e78994b1baeee15\references.json,,
canonical_db3cccf9254818b900f045ba,0f019457e993d0a078f19b99aa7088198008eeecab7c079df58c48852e70ef37,Schneider Electric,schneider-electric,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\cdp-response\canonical-db3cccf9254818b900f045ba\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\17_cdp_response\canonical-db3cccf9254818b900f045ba\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\17_cdp_response\canonical-db3cccf9254818b900f045ba\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\17_cdp_response\canonical-db3cccf9254818b900f045ba\references.json,,
canonical_3b191371bd44dcf578287c81,0fb226d9e14deed392d430f10942b75175949e165ec062a5f12b4a03a04948e6,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-3b191371bd44dcf578287c81\document.pdf,,,,,
canonical_1f77243bf5ceb497fc2e3ce8,1142a92a3b42efeffb6be2c8177c92845be1958c6aea2c065822cd65eb2358c4,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-1f77243bf5ceb497fc2e3ce8\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-1f77243bf5ceb497fc2e3ce8\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-1f77243bf5ceb497fc2e3ce8\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-1f77243bf5ceb497fc2e3ce8\references.json,,
canonical_540541c1e84290ac1fafda68,116aaaa46d983f8317ff3094f584903ae4527ceb19948ffcbb003458c6c41d85,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-540541c1e84290ac1fafda68\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-540541c1e84290ac1fafda68\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-540541c1e84290ac1fafda68\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-540541c1e84290ac1fafda68\references.json,,
canonical_fa26c20290ad231f7b861848,131b5cb67ac57064003566934c1b3e3cb594d81cb6e284a726356eda547f24d2,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-fa26c20290ad231f7b861848\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-fa26c20290ad231f7b861848\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-fa26c20290ad231f7b861848\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-fa26c20290ad231f7b861848\references.json,,
canonical_504262908ded40cd78167b50,15b2d3b6f4d83d8479b194956b662e8f9e2dccdfb901e501b55a5e36321528c5,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-504262908ded40cd78167b50\document.pdf,,,,,
canonical_f46d125fb74124f364c0dcf5,15b7ef28e9526712546179e458071ba2ad64287ad663031eecf1e8b41c76aef8,TotalEnergies,totalenergies,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\agm-document\canonical-f46d125fb74124f364c0dcf5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-f46d125fb74124f364c0dcf5\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-f46d125fb74124f364c0dcf5\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\totalenergies\2024\16_agm_minutes_resolutions\canonical-f46d125fb74124f364c0dcf5\references.json,,
canonical_f857dcf3c77c7abe62b520cb,18684af94be4a399aaa39a1e03cfc6da14dc9e7bac47bfa8538f605438509760,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-f857dcf3c77c7abe62b520cb\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-f857dcf3c77c7abe62b520cb\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-f857dcf3c77c7abe62b520cb\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-f857dcf3c77c7abe62b520cb\references.json,,
canonical_522e69c63a2502d73e785619,1cd15932407bb13b1f2fa2c8f757191801e8d363ac099b50c69c7ffb5ff152d8,LVMH,lvmh,2024,cdp_response,17_cdp_response,CDP response,external_questionnaire,cdp_response,annual,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\cdp-response\canonical-522e69c63a2502d73e785619\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-522e69c63a2502d73e785619\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-522e69c63a2502d73e785619\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\17_cdp_response\canonical-522e69c63a2502d73e785619\references.json,,
canonical_b49d67d5650bdbec368e8308,1ded281f7ef3c4927bf462a3e30a71d245903ecb43072c406371d76d4bbbf2c6,Schneider Electric,schneider-electric,2024,assurance_report,19_third_party_assurance_report,Third-party assurance report,assurance,assurance_report,annual_or_ad_hoc,regulated_or_voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\assurance-report\canonical-b49d67d5650bdbec368e8308\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\19_third_party_assurance_report\canonical-b49d67d5650bdbec368e8308\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\19_third_party_assurance_report\canonical-b49d67d5650bdbec368e8308\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\19_third_party_assurance_report\canonical-b49d67d5650bdbec368e8308\references.json,,
canonical_d5fc8c5b3d24b3e1f29c46ca,1ec38e1550cabcef2fa46624f789ce5503098fada7acf55d0208f214f5ab1c74,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-d5fc8c5b3d24b3e1f29c46ca\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d5fc8c5b3d24b3e1f29c46ca\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d5fc8c5b3d24b3e1f29c46ca\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-d5fc8c5b3d24b3e1f29c46ca\references.json,,
canonical_21b88b77a7daf1ed63d6a77e,1f4111ee003aef7b9f0cd4a9f193a20b85a8a6c8820385019af22d1b0573ccc8,Schneider Electric,schneider-electric,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\agm-document\canonical-21b88b77a7daf1ed63d6a77e\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-21b88b77a7daf1ed63d6a77e\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-21b88b77a7daf1ed63d6a77e\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\16_agm_minutes_resolutions\canonical-21b88b77a7daf1ed63d6a77e\references.json,,
canonical_70030ed9076c47c252a34766,211e11ee38f4f48237e948220f33d99f9d81cf27c8d8a277049328a84d922901,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-70030ed9076c47c252a34766\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-70030ed9076c47c252a34766\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-70030ed9076c47c252a34766\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-70030ed9076c47c252a34766\references.json,,
canonical_57760ae1d7a83787976185e7,2275703136143c027bb67f92a02d879a93d2d762ff4715afbee458f4598960d1,Schneider Electric,schneider-electric,2024,assurance_report,19_third_party_assurance_report,Third-party assurance report,assurance,assurance_report,annual_or_ad_hoc,regulated_or_voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\assurance-report\canonical-57760ae1d7a83787976185e7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\19_third_party_assurance_report\canonical-57760ae1d7a83787976185e7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\19_third_party_assurance_report\canonical-57760ae1d7a83787976185e7\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\19_third_party_assurance_report\canonical-57760ae1d7a83787976185e7\references.json,,
canonical_a25afab0df5d3b91b0d5a36b,2283b30b264346c33569ba5a425967a4700e7798e9b265ee2964c22c7e2eee6c,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-a25afab0df5d3b91b0d5a36b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-a25afab0df5d3b91b0d5a36b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-a25afab0df5d3b91b0d5a36b\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-a25afab0df5d3b91b0d5a36b\references.json,,
canonical_a926eb0b05f78bcfa4a232f7,25b27a8258de98fe7d8f2d09a71fe9b6392067e2166a71092386d5b716ba8f02,LVMH,lvmh,2024,assurance_report,19_third_party_assurance_report,Third-party assurance report,assurance,assurance_report,annual_or_ad_hoc,regulated_or_voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\assurance-report\canonical-a926eb0b05f78bcfa4a232f7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\19_third_party_assurance_report\canonical-a926eb0b05f78bcfa4a232f7\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\19_third_party_assurance_report\canonical-a926eb0b05f78bcfa4a232f7\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\19_third_party_assurance_report\canonical-a926eb0b05f78bcfa4a232f7\references.json,,
canonical_bc209621982ac719ff95c31c,26f06f6aaddf1d510f3bf1b4fe947c4d369b95aa50510153ec9f107a628858e5,Schneider Electric,schneider-electric,2024,investor_presentation,13_investor_presentations,Investor presentations,market_communication,investor_presentation,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\schneider-electric\2024\investor-presentation\canonical-bc209621982ac719ff95c31c\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\13_investor_presentations\canonical-bc209621982ac719ff95c31c\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\13_investor_presentations\canonical-bc209621982ac719ff95c31c\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\schneider-electric\2024\13_investor_presentations\canonical-bc209621982ac719ff95c31c\references.json,,
canonical_954844900cd35090c1570872,2827d430de5f8b1cc0e7deb6c9d193b225b8a45a34fcff1367c9022ff6c6cf07,LVMH,lvmh,2024,sustainability_report,02_sustainability_statement_csrd_esrs,Sustainability statement / CSRD / ESRS,core_sustainability,sustainability_report,annual,regulated_or_emerging_regulated,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sustainability-report\canonical-954844900cd35090c1570872\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\02_sustainability_statement_csrd_esrs\canonical-954844900cd35090c1570872\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\02_sustainability_statement_csrd_esrs\canonical-954844900cd35090c1570872\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\02_sustainability_statement_csrd_esrs\canonical-954844900cd35090c1570872\references.json,,
canonical_9d1d919dc445c7d38d662de1,290509b3593aebcea58b06a8b6370ee1e62f4a3fe647b914ece755c0d38b5938,LVMH,lvmh,2024,corporate_policy,,,,corporate_policy_needs_review,perpetual,policy,,needs_review,"[""corporate_policy_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\corporate-policy\canonical-9d1d919dc445c7d38d662de1\document.pdf,,,,,
canonical_8400c4e5be67249604b786e1,2d8daae3c9f81be34bd568c751cc0e45269f45e214c9ad323681b4b1dbc6b295,TotalEnergies,totalenergies,2024,remuneration_report,,,,remuneration_report_needs_review,,,,needs_review,"[""may_be_section_of_urd"", ""official_doc_type_needs_review""]",C:\Users\hp\Desktop\ESG\ESGCorpus\totalenergies\2024\remuneration-report\canonical-8400c4e5be67249604b786e1\document.pdf,,,,,
canonical_4188dd859ca235e6ee5e513b,2e67a9172bcfc91a8b00282de61fa9c73674b99bbe6587871a534032c5ea608d,LVMH,lvmh,2024,sbti_commitment,18_sbti_validation,SBTi validation,external_validation,sbti_commitment,ad_hoc,voluntary,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\sbti-commitment\canonical-4188dd859ca235e6ee5e513b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-4188dd859ca235e6ee5e513b\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-4188dd859ca235e6ee5e513b\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\18_sbti_validation\canonical-4188dd859ca235e6ee5e513b\references.json,,
canonical_d22c8be0012c665f95c0e9d8,2fbbff4b4bee00369a9069969525d2f2847e2ab36cbd0fa71f4bcc682ee28de2,LVMH,lvmh,2024,agm_document,16_agm_minutes_resolutions,AGM minutes / resolutions,governance,agm_document,annual_or_ad_hoc,regulated_or_official,,already_exists,[],C:\Users\hp\Desktop\ESG\ESGCorpus\lvmh\2024\agm-document\canonical-d22c8be0012c665f95c0e9d8\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-d22c8be0012c665f95c0e9d8\document.pdf,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-d22c8be0012c665f95c0e9d8\manifest.json,C:\Users\hp\Desktop\ESG\ESGCorpusTaxonomy\lvmh\2024\16_agm_minutes_resolutions\canonical-d22c8be0012c665f95c0e9d8\references.json,,
